Ref Number,Date/time received,Page Title,Page URL,Y/N,What's wrong,Details,Topic,Personal info,(Y/N),Notes,,Test - auto-topic generator
0520-0001,2020-05-10,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,I need to know if I can travel from Toronto to Muskoka cottage this weekend,"Fun, Good, Bad",N,,,
0520-0508,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,Other reason,"Information are being disseminate via facebook and messenger that is making it things scarier re covid-19... Eg, once recovered from covid-19, one will always have it in one's system and can either infect others, or can recur in oneself...",Myths,N,,,
0520-0509,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Is a symptom of corona similar to pericarditis ?,Symptoms,N,,,
0520-0510,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The information isn’t clear,Les symptômes ne sont pas complet,Symptoms,N,,,
0520-0511,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,I’m looking for treatment for mild symptoms,Treatment,N,,,
0520-0512,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Sleepover is now allowed?,"Permissible activities,  Social contact",N,,,
0520-0513,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,I have a hacking cough and no other symptoms. I had flu-like symptoms a month ago are they connected?,Symptoms,N,,,
0520-0514,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Je vue savoir qui a commencer le coronavirus du début et celui de cette année et covid19 pour 2019 ou le nombre de fois apparu!?,Feedback unclear,N,,,
0520-0515,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,I’m not in the right place,,No details,N,,,
0520-0516,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,We have a pool that is large enough to allow our two friends to come over and maintain 2m distance. Is this ok?,"Permissible activities,  Social contact",N,,,
0520-0517,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Would like to know how to treat covid if stYing home...what to eat etc,"Treatment,  At home",N,,,
0520-0518,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,I need specific wording to share with my fmily about why they cants be in our house,"Permissible activities,  Family relationships",N,,,
0520-0519,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,I’m not in the right place,symptoms of flu,Symptoms,N,,,
0520-0520,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,"The American website gives a more detailed list of symptoms, which resembles the ones I actually had. This needs to be updated! Thank you.",Symptoms,N,,,
0520-0521,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,I’m not in the right place,,No details,N,,,
0520-0522,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,What about headache,Symptoms,N,,,
0520-0523,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,Other reason,more scientific details on specific name of virus. Is Covid-19 the name of the virus or the illness from the virus?,Terminology,N,,,
0520-0524,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,"Can 2 persons, not from the same family, travel together in the same vehicle","Permissible activities,  Family relationships",N,,,
0520-0525,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Can a relative visit your home for overnight stays?,"Permissible activities,  Family relationships",N,,,
0520-0526,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,My wife woke up with blood shot eye and she works as chambermaid,Symptoms,N,,,
0520-0527,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Ca fait deux fin semaine que je vomit et j’ai la diaprée et 1semaine mon nez coule,Symptoms,N,,,
0520-0528,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,,No details,N,,,
0520-0529,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,Does Town of Oakville provide the number of local cases ?,Cases,N,,,
0520-0530,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,I’m not in the right place,,No details,N,,,
0520-0531,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,I’m not in the right place,,No details,N,,,
0520-0532,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,I am a senior finance executive who has been unemployed for more than a year. Current conditions make it impossible to gain employment. Is there a financial support program that I can access?,"Financial support ",N,,,
0520-0533,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Uk has updated the main symptoms,Symptoms,N,,,
0520-0534,2020-05-17,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,,No details,N,,,
0520-0535,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Total coronavirus causes in Canada,Cases,N,,,
0520-0536,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Frequence de toux d'une personne atteinte de covid 19 et est ce qu'on peut avoir des symptomes apres 2 en contact avec une personne suspecte,Symptoms,N,,,
0520-0537,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,"I still don't understand the difference between mandatory quarantine and isolation? In both cases, I need to stay home for 14 days....?",Quarantine isolation self-isolation,N,,,
0520-0538,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,I have friend sick just like kids getting sick but he is 40 yrs old he never had a cough or flu or fever Then talked to few other in construction they are all complaining same way but because no fever they keep going to work at new hospital at Royal Alex Alberta Your tests don’t catch it !,Testing,N,,,
0520-0539,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,You talk of in the lungs what happens when u eat something that has virus and goes in stomach Friend stomach he threw up for days now his heart beats too fast Doctor says it’s not covid,Transmission,N,,,
0520-0540,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,The Mayo Clinic recommends rest for someone who has covid-19. A Facebook posting recommends that you keep active to help clear your lungs. So which is it?,Treatment,N,,,
0520-0541,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Je cherche le site qui parle du traitement contre la Covid.,Treatment,N,,,
0520-0542,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,is covid19 painful,Symptoms,N,,,
0520-0543,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,What to do if u think u may have Coronavirus,Treatment,N,,,
0520-0544,2020-05-17,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,I’m not in the right place,LE NOMBRE DE CAS PAR MUNICIPALITEE MAURICIE CENTR DU QUEBEC,Cases,N,,,
0520-0545,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Les moyens à prendre pour se soigner à la maison de la Covid-19 Merci,Treatment,N,,,
0520-0546,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,I wanted to know if we are obliged to go to work if I am high risk (diabetes type 1)? What are my obligations?,Workplaces,N,,,
0520-0547,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,My question is at what point it will be safe for me to come into physical contact with my family members. Something as simple as hugging my parents?,Physical distancing,N,,,
0520-0548,2020-05-17,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Puis-je être testée pour savoir si je l’ai eu,Testing,N,,,
0520-0549,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,Coronavirus financial help,"Financial support ",N,,,
0520-0550,2020-05-17,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,"+ de 70 ans, pouvons-nous aller au camp en respectant la distanciation? sortir de chez nous?","Physical distancing,  Vulnerable people",N,,,
0520-0552,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,I wish to know if after 14 days of Isolation if a asymptomatic person who was exposed to a potetial risk can return to work?,Quarantine isolation self-isolation,N,,,
0520-0553,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,cov19 symptoms at onset,Symptoms,N,,,
0520-0554,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0555,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0556,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0557,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,,No details,N,,,
0520-0558,2020-05-17,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,Other reason,There is nothing correlating insufficient vitamin D with poor outcomes. There is nothing correlating a high carbohydrate diet with poor out comes. There is nothing correlating consumption of vegetable oils with poor outcomes. Obviously Health Canada is defective since information is missing.,Susceptibility,N,,,
0520-0559,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,"What can we do if we get sick with the virus? What pills, drinks???",Treatment,N,,,
0520-0560,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,List of symptoms How it ends,Symptoms,N,,,
0520-0561,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0562,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,I am looking for what classification of viruses does covid-19 fall under.,What is COVID,N,,,
0520-0563,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,What is the treatment protocol?,Treatment,N,,,
0520-0564,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Symptoms had spars descriptions,Symptoms,N,,,
0520-0565,2020-05-17,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,Un ouvrier est supposé venir faire une réparation dans mon logement est ce dangereux pour moi quia 76 ans,"Physical distancing,  Vulnerable people",N,,,
0520-0566,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0567,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,More testing.,Testing,N,,,
0520-0568,2020-05-17,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,,No details,N,,,
0520-0569,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,I’m not in the right place,,No details,N,,,
0520-0570,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The answer I need is missing,Would like to know all symptoms,Symptoms,N,,,
0520-0571,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Jaimerais savoir le delai pour les resultats du test de depistage Combien de temps dois je attendre pour avoir mon resultat sans travailler,Testing,N,,,
0520-0572,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,I’m not in the right place,,No details,N,,,
0520-0573,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Covid 19 test results,Testing,N,,,
0520-0574,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,I’m not in the right place,,No details,N,,,
0520-0575,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,Combien de temps environ le virus peut-il survivre sur des vêtements? Est-ce nécessaire de laver nos vêtements chaque fois qu'on va dehors et qu'on croise des gens?,Transmission,N,,,
0520-0576,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,JE cherche les recommendations pour les milieux de travail manufacturiers ou laboratoires non reliés à la santé.,Workplaces,N,,,
0520-0577,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,payment schedule,"Financial support ",N,,,
0520-0578,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The information isn’t clear,,No details,N,,,
0520-0579,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,What is HC and PHAC position on public use of disposable gloves,PPE,N,,,
0520-0580,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,,No details,N,,,
0520-0581,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,"After visiting a patient for 2 1/2 dying of covid-19 and myself in a gown, gloves, mask and shield, should I return to work, I'm essential service.",,N,,,
0520-0582,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,Should you take common cold suppressants if deep cough suddenly occurs and you have been having food delivered washed with soap and have 2 dogs,Treatment,N,,,
0520-0583,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,I’m not in the right place,,No details,N,,,
0520-0584,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,,No details,N,,,
0520-0585,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,je veux savoir plus de détails sur les symtomes,"Symptoms ",N,,,
0520-0586,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,I'd like to know the symptoms and how to treat.,Symptoms,N,,,
0520-0587,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,"By receiving the newspaper daily at our door, could we be contacting the virus from the paper??",,N,,,
0520-0589,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,J’ai 2 magasins de chaussures. Quelles sont les normes recommandées pour assurer un maximum de sécurité après l’essayage. Les mettre en quarantaine? Combien d’heures? Comment les nettoyer,,N,,,
0520-0590,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,loyer commercial,,N,,,
0520-0591,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The information isn’t clear,"Si une personne est déclaré avec le corona virus, comment se termine sont confinement, c'est a dire quand peut elle sortir pour aller faire sa command et jouer au golf . Mon beau père et ma mère ont été diagnostiqué et celui ci est prêt a sortir et loin d’être guérit et je suis propriétair d'un golf",,N,,,
0520-0592,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,What is the recommended number of people suggested/allowed to be gathered in the same location?,,N,,,
0520-0593,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Je cherche la physiopathologie du covid 19,,N,,,
0520-0594,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,"Bonjour je suis un employeur. J'ai un employé occasionnel qui est sur la PCU, et j'aurais besoins de deux jours cette semaine pour faire un remplacement. Est ce que l'employé a droit de refuser le travaille sur la PCU ?",,N,,,
0520-0595,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,,test,Testing,N,,,
0520-0596,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,The answer I need is missing,Prestation d'urgence pour les personnes qui ont le covid-19,,N,,,
0520-0597,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,"If someone has has a fever because of something known like a Urinary Tract Infection, do their care givers need to follow the self Isolation?",,N,,,
0520-0598,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,I have not got any more cerb payment after april 27 2020,,N,,,
0520-0599,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,j ai emphyseme,,N,,,
0520-0600,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,Other reason,how about taking the TTC,,N,,,
0520-0601,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,Other reason,"The only time I leave my home is for groceries or a brief walk, my sister lives in another town, she is on her own and has no other family. Can we visit each other",,N,,,
0520-0602,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,,Can family members swim in private pools if they keep social distance or can the COVID19 live in water?,,N,,,
0520-0603,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,Other reason,"We own a vending business. The industries are running where the machines are located but I don't feel it's essential as it's chips, pop, chocolate bars etc. They are operating so I am not sure what I am to do. The businesses don't want to answer either. I worry about staff handling money, suggestion",,N,,,
0520-0604,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,I’m not in the right place,,No details,N,,,
0520-0605,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,looking for volunteering info during COVID-19 above and beyond the public,,N,,,
0520-0606,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,The answer I need is missing,Je suis un Ainé de 75 ans Puis-je aller faire mon épicerie Je ne suis pas dans une résidence,,N,,,
0520-0607,2020-05-18,Maladie à coronavirus (COVID-19) : Prévention et risques,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/prevention-risques.html,N,Other reason,j'aimeras parler avec u représentant(e),,N,,,
0520-0608,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Ou telephoner pour le test du covid 19,Testing,N,,,
0520-0609,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,,No details,N,,,
0520-0610,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,The answer I need is missing,,No details,N,,,
0520-0611,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,"What about a guy sweating and then not and then sweating and not, yet no fever?",,N,,,
0520-0612,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,results for coronavirus,,N,,,
0520-0613,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,,vomiting,,N,,,
0520-0614,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,,No details,N,,,
0520-0615,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,Other reason,Can you get covid 19 by touching a contaminated surface though a cut on your finger?,,N,,,
0520-0616,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,I’m not in the right place,,No details,N,,,
0520-0617,2020-05-18,Maladie à coronavirus (COVID-19) : Symptômes et traitement,/content/canadasite/fr/sante-publique/services/maladies/2019-nouveau-coronavirus/symptomes.html,N,,Pas les symptômes ecrits,Symptoms,N,,,
0520-0618,2020-05-18,Coronavirus disease (COVID-19): Symptoms and treatment,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/symptoms.html,N,The information isn’t clear,,No details,N,,,
0520-0619,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,Other reason,I'm try to apply for cerb at the cra web site,,N,,,
0520-0620,2020-05-18,Coronavirus disease (COVID-19): Prevention and risks,/content/canadasite/en/public-health/services/diseases/2019-novel-coronavirus-infection/prevention-risks.html,N,I’m not in the right place,,No details,N,,,
