"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/partnerships-partenariats/video/neis_glossop-eng.aspx","en","SSHRC - Partnerships","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:22.290Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/partnerships-partenariats/video/randall-eng.aspx","en","SSHRC - Partnerships","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:22.849Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/policies-politiques/statements-enonces/appeals-appels-eng.aspx","en","Appeals of Decisions Based on Merit Review","false","Objective; Policy; Procedure; Future Applications",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:23.254Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/QFR-RFT/2013/q1_figure1-eng.aspx","en","Quarterly Financial Report for the Quarter ended June 30, 2013 - Figure 1","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:24.260Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/QFR-RFT/2014/q1_2014-eng.aspx","en","Quarterly Financial Report for the Quarter Ended June 30, 2014","false","Statement Outlining Results, Risks and Significant Changes in Operations, Personnel and Programs; 1. Introduction; 2. Highlights of Fiscal Quarter; 3. Risks and Uncertainties; 4. Significant Changes Related to Operations, Personnel and Programs; 5. Budget 2012 Implementation; 6. Statement of Authorities (unaudited); 7. Departmental Budgetary Expenditures by Standard Object (unaudited)",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:24.945Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Information about SSHRC reports and publications; Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/dp/2017-2018/financial_statements-etats_financiers-eng.aspx","en","Unaudited Future-Oriented Statement of Operations","false","Social Sciences and Humanities Research Council Unaudited Future-Oriented Statement of Operations",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:25.769Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Unaudited Future-Oriented Statement of Operations 2017-2018,; Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/dp/2019-2020/dp-eng.aspx","en","Social Sciences and Humanities Research Council 2019-20 Departmental Plan","false","Table of contents; Minister’s message; President’s message; Plans at a glance and operating context; Planned results: what we want to achieve this year and beyond; Spending and human resources; Additional information; Appendix: definitions",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:27.249Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/dp/2017-2018/tpp-ppt-eng.aspx","en","Details of Transfer Payment Programs 2017-2018","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:27.527Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Departmental Plan 2017-18, Details on Transfer Payment Programs of $5 Million or More; Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/dpr-rmr/2015-2016/dpr-rmr-eng.aspx","en","SSHRC Departmental Performance Report 2015-16","false","Table of Contents; Minister’s Message; Institutional Head’s Message; Results Highlights; Section I: Organizational Expenditure Overview; Section II: Expenditure Overview; Section III: Analysis of Programs and Internal Services; Section IV: Supplementary Information; Appendix: Definitions; Footnotes",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:29.039Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"2015-16 Departmental Performance Report; Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/index-eng.aspx","en","SSHRC — Quick Links","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:29.572Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Information about SSHRC reports and publications; Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/about-au_sujet/publications/rpp/2013-2014/ia-vi-eng.aspx","en","2013-14 Part III - Reports on Plans and Priorities - Greening Government Operations (GGO)","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:30.066Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Upcoming Internal Audits and Evaluations, 2013-14 Part III - Reports on Plans and Priorities (RPP); Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/application-demande/unavailable-non_disponible-eng.aspx","en","Apply for funding - Application Form Unavailable","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:30.635Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/apply-demande/background-renseignements/doctors_allocation-doctorat_allocation-eng.aspx","en","Canadian Universities with a Doctoral Awards Quota","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:31.026Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/apply-demande/faqs-questions_frequentes/portal_faq-foires_aux_questions_portail-eng.aspx","en","Research Portal: Frequently Asked Questions","false","Background; My account; Web Browsers; My application; SSHRC Canadian Common CV; Feedback and support",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:31.996Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/apply-demande/faqs-questions_frequentes/scholarly_journals-revues_savantes-eng.aspx","en","Apply for funding - Aid to Scholarly Journals","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:32.579Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/apply-demande/background-renseignements/postdoctoral_committees-comites_postdoctoral-eng.aspx","en","Apply for funding - Postdoctoral Fellowships Selection Committees","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:32.685Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/deadlines-limites-eng.aspx","en","Upcoming Deadlines","false","Subscribe to Dialogue",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:33.124Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/merit_review-evaluation_du_merite/selection_committees-comites_selection/connection-connexion_2014-eng.aspx","en","Connection Grants: 2014 Competitions","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:34.145Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/merit_review-evaluation_du_merite/selection_committees-comites_selection/fellowships_2015-bourses_2015-eng.aspx","en","Scholarship and Fellowship Selection Committees: 2013 Competitions","false","SSHRC Postdoctoral Fellowships Program: October 2015 Competition—Selection Committees; SSHRC Doctoral Awards: November 2015 Competition—Preselection Committees; SSHRC Doctoral Awards: November 2015 Competition—Selection Committees",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:34.608Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/merit_review-evaluation_du_merite/selection_committees-comites_selection/insight_development_grants2017-subventions_de_developpement_savoir2017-eng.aspx","en","Insight Development Grants Selection Committees: February 2017 Competition","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:35.096Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/merit_review-evaluation_du_merite/selection_committees-comites_selection/insight_grants-subventions_savoir_oct2018-eng.aspx","en","Insight Grants Selection Committees: October 2018 Competition","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:35.760Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/merit_review-evaluation_du_merite/selection_committees-comites_selection/pg-loi_feb2015-sp-li_feb2015-eng.aspx","en","Partnership Grants—Letter of Intent Selection Committee: February 2014 Competition","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:37.114Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/programs-programmes/ciss_data_training-icss_cours_analyse-eng.aspx","en","Apply for funding - Canadian Initiative on Social Statistics (CISS) Data Training Schools","false","Archived Content; Canadian Initiative on Social Statistics (CISS) Data Training Schools; Context; Description; Objectives; Eligibility; Format; Course Participants; Resource Personnel; Applicants/Organizers; Value and Duration; Evaluation and Adjudication; More Information",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:37.582Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/programs-programmes/environment_rdi-environnement_idr-eng.aspx","en","Apply for funding - Canadian Environmental Issues-Special Call","false","Archived Content; Canadian Environmental Issues— Special Call; Research Development Initiatives; Context; Objectives; Description; Value and Duration; Eligibility; Applicants; Institutional Eligibility; Evaluation and Adjudication; Administrative Regulations; More Information",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:38.080Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/programs-programmes/herd-dirdes-eng.aspx","en","Knowledge Synthesis Grants - Leveraging public investments in higher education research and development to stimulate innovation","false","Archived Content; Context; Description; Value and Duration; Eligibility; Application Process; Evaluation and Adjudication; Administrative Regulations; Contact Information",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:38.643Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/programs-programmes/knowledge_synthesis_environment-connaissances_syntheses_environnement-eng.aspx","en","Apply for funding - Tri-Agency Partnership on Knowledge Syntheses on the Environment","false","Archived Content; October 2010 Competition",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:39.160Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/programs-programmes/ksg_learning-ssc_apprentissage-eng.aspx","en","Knowledge Synthesis Grants","false","Archived Content; What new ways of learning, particularly in higher education, will Canadians need to thrive in an evolving society and labour market?; February 2015 Competition; Context; Description; Themes; Value and Duration; Eligibility; Application Process; Evaluation and Adjudication; Administrative Regulations; Contact Information",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:39.573Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/umbrella_programs-programme_cadre/talent-eng.aspx","en","Talent Program","false","Goal; Context; Objectives; Funding opportunities; Related initiatives",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:40.607Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/programs-programmes/northern_rdi-nord_idr-eng.aspx","en","Apply for funding - Northern Communities: Towards Social and Economic Prosperity–Special Call","false","Archived Content; Northern Communities: Towards Social and Economic Prosperity–Special Call; Context; Objectives; Description; Value and Duration; Eligibility; Evaluation and Adjudication; Administrative Regulations; More Information",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:41.260Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/funding-financement/using-utiliser/grant_regulations-reglement_subventions/strat_grants-subventions_strat-eng.aspx","en","Using Your Funds - Grant Holders Guide - Social Sciences and Humanities Research Council","false","Strategic Grants and Joint Initiatives; Dates to Remember; Basic Terms and Conditions; Financial Administration; After the Grant is Completed; Related SSHRC Policies; Contact Us",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:41.280Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/help-aide/lexicon-lexique-eng.aspx","en","Help - Lexicon","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:42.006Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/latest_news-nouvelles_recentes/2017/ccsif-eng.aspx","en","Changes to the Community and College Social Innovation Fund","false","Webinar schedule",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:42.233Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/latest_news-nouvelles_recentes/2017/gaffield-eng.aspx","en","Former SSHRC president appointed to the Order of Canada","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:42.795Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/latest_news-nouvelles_recentes/2017/top_25-25_finalistes-eng.aspx","en","SSHRC announces 25 finalists for its annual research communication challenge","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:43.785Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/latest_news-nouvelles_recentes/2019/2019_storytellers_final_5-jai_une_histoire_a_raconter_5_grands_gagnants_2019-eng.aspx","en","Congratulations to the winners of the Storytellers contest","false","Contact for media enquiries:",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:44.264Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/latest_news-nouvelles_recentes/2017/sig-sic-eng.aspx","en","SSHRC Institutional Grants launch with new approach, new reporting","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:44.368Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/press_releases-communiques/2017/impact_awards-prix_impacts-eng.aspx","en","Ottawa law professor Katherine Lippel wins Gold Medal for research on workers’ rights","false","Four other professors win SSHRC Impact Awards for outstanding work",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:45.912Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Ottawa law professor Katherine Lippel wins Gold Medal for research on workers’ rights; Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/press_releases-communiques/2018/supporting_research-soutien_a_la_recherche-eng.aspx","en","Supporting research that touches Canadians’ lives everyday","false","Hundreds of social sciences and humanities projects to benefit from more than $158 million in support for research; Quotes; Quick Facts; Associated links; Contacts",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:46.497Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/results-resultats/award_search-recherche_attributions/index-eng.aspx","en","SSHRC Award Search Engine","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:46.918Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/results-resultats/prizes-prix/archived_prizes-prix_archives-eng.aspx","en","Previous Winners (Archived)","false","Archived Content",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:47.667Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/results-resultats/recipients-recipiendaires/2016/syrian_refugee-refugie_syrien-eng.aspx","en","Targeted Research:  Syrian Refugee Arrival, Resettlement and Integration","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:47.987Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/results-resultats/recipients-recipiendaires/2017/partnership_engage_grants-subventions_d_engagement_partenarial-eng.aspx","en","Partnership Engage Grants (September 2017): Successful Programs","false","2017-18 Competition Awards",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:48.520Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/society-societe/knowledge_mobilization-mobilisation_des_connaissances/videos/belkhodja-eng.aspx","en","Video walkthrough: Doctoral Awards","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:50.156Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/pia_portal-efvp_portail-eng.aspx","en","Research Portal Agencies Privacy Impact Assessment Summary","false","Introduction; Objectives; Description; Risk area identification and categorization; Conclusion; Next steps",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:50.601Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/reports-rapports/2015-2016_designation_order-arrete_sur_la_delegation_info-eng.aspx","en","2013-14 Designation Order","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:52.435Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2007/4_quarter-semestre-eng.aspx","en","Proactive Disclosure - Contract Expenditures - Social Sciences and Humanities Research Council","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:53.538Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2009/3_quarter-semestre-eng.aspx","en","Social Sciences and Humanities Research Council - Proactive Disclosure - Contract Expenditures","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:55.178Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2009/4_quarter-semestre-eng.aspx","en","Social Sciences and Humanities Research Council - Proactive Disclosure - Contract Expenditures","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:55.634Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2012/3_details_quarter-semestre-eng.aspx","en","Contract Expenditures  - October 1, 2012 - December 30, 2012","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:56.142Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2013/1_details_quarter-semestre-eng.aspx","en","Contract Expenditures  - April 1, 2013 - June 30, 2013","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:56.864Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2013/2_quarter-semestre-eng.aspx","en","Contract Expenditures  - July 1, 2013 - September 30, 2013","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:15:58.572Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2014/2_details_quarter-semestre-eng.aspx","en","Contract Expenditures  - July 1, 2014 - September 30, 2014","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:00.271Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/reports-rapports/2016-2017_stats_privacy-statistiques_protection-eng.aspx","en","2016-17 Statistical Report on the Privacy Act","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:00.316Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2016/2_details_quarter-semestre-eng.aspx","en","Contract Expenditures  -  July 1, 2016 - September 30, 2016","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:01.373Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
