"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/information-educative/videos/contactez-bureau-ombudsman/asl-lsq.html","fr","LSQ - Qu'est-ce qui se produit quand vous contactez le bureau de l'Ombudsman?","true",,"Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Information éducative","/fr/ombudsman-defense-nationale-forces/information-educative.html","Vidéos","/fr/ombudsman-defense-nationale-forces/information-educative/videos.html","2020-02-18T00:00:00Z","2020-03-31T02:53:26.513Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"Une vidéo qui explique la fonction de nos agents d'accueil."
"https://www.canada.ca/fr/sante-publique/organisation/mandat/a-propos-agence/rapports-financier-trimestriel/31-decembre-2019.html","fr","Agence de la santé publique du Canada Rapport financier trimestriel - Pour le trimestre se terminant le 31 décembre 2019","false","Table des Matières; 1.0 Introduction; 2.0 Faits saillants des résultats financiers trimestriels; 3.0 Risques et incertitudes; 4.0 Changements importants quant au fonctionnement, au personnel et aux programmes; 5.0 Approbation des cadres supérieurs; 6.0 État des autorisations (non vérifié); 7.0 Dépenses ministérielles budgétaires par article courant (non vérifié)","Agence de la santé publique du Canada","/fr/sante-publique.html","Mandat de l’Agence de la santé publique du Canada","/fr/sante-publique/organisation/mandat.html","À propos de l'Agence","/fr/sante-publique/organisation/mandat/a-propos-agence.html","2020-02-17T00:00:00Z","2020-03-31T06:00:56.797Z","Agence de la santé publique du Canada",,,"rapport financier trimestriel","Le présent rapport financier trimestriel a été rédigé par la direction conformément à l’article 65.1 de la Loi sur la gestion des finances publiques, selon la forme et la manière prescrite par la Directive sur les Normes comptables, GC 4400 Rapport financier trimestriel des ministères. Le présent rapport trimestriel doit être lu en  parallèle avec le Budget principal des dépenses et les budgets su"
"https://www.cfc.forces.gc.ca/Somnia/2020/02/16/somnia-fra.html","fr","SOMNIA - Pleins feux sur les nouvelles militaires","false",,,,,,,,"2020-02-17T00:00:00Z","2020-03-31T02:59:48.627Z",,"SOMNIA - Pleins feux sur les nouvelles militaires",,,"SOMNIA - Pleins feux sur les nouvelles militaires"
"https://www.canada.ca/fr/sante-publique/services/maladies.html","fr","Maladies et affections","false",,"Santé","/fr/services/sante.html",,,,,"2020-02-15T00:00:00Z","2020-03-31T02:56:06.954Z","Agence de la santé publique du Canada","HE Santé et sécurité; Maladie","grand public","page de navigation; éducation et sensibilisation","Cette page contient de l'information les symptômes et les risques. Des moyens de prévenir, de traiter et de combattre bon nombre de maladies courantes y sont aussi décrits."
"https://www.cfc.forces.gc.ca/Somnia/2020/02/13/somnia-fra.html","fr","SOMNIA - Pleins feux sur les nouvelles militaires","false",,,,,,,,"2020-02-14T00:00:00Z","2020-03-31T06:46:06.966Z",,"SOMNIA - Pleins feux sur les nouvelles militaires",,,"SOMNIA - Pleins feux sur les nouvelles militaires"
"http://gazette.gc.ca/rp-pr/p1/2020/2020-02-15/html/order-decret-fra.html","fr","La Gazette du Canada, Partie 1, volume 154, numéro 7 : DÉCRETS","false","AGENCE DE LA SANTÉ PUBLIQUE DU CANADA; Référence","Comment le gouvernement fonctionne","https://www.canada.ca/fr/gouvernement/systeme.html","Traités, lois et règlements","https://www.canada.ca/fr/gouvernement/systeme/lois.html","Gazette du Canada","/accueil-home-fra.html","2020-02-13T00:00:00Z","2020-03-31T02:49:51.640Z",,"Règlements; Parlement; Droit; Communications gouvernementales; Nomination; Consultation; Avis public; Média; Gouverneur général; Conseil des ministres",,,"Le 15 février 2020, Partie 1, Volume 154, numéro 7, Gazette du Canada"
"https://www.canada.ca/fr/sante-publique/nouvelles/2020/02/mise-a-jour-no-3-declaration-de-ladministratrice-en-chef-de-la-sante-publique-au-sujet-de-la-levee-de-la-quarantaine-de-certaines-personnes-associe.html","fr","Mise à jour no 3 : Déclaration de l’administratrice en chef de la santé publique au sujet de la levée de la quarantaine de certaines personnes associée au nouveau coronavirus 2019","false","Déclaration","Agence de la santé publique du Canada","/fr/sante-publique.html",,,,,"2020-02-12T00:00:00Z","2020-03-31T06:00:47.020Z","Agence de la santé publique du Canada","HE Santé et sécurité","médias","déclarations","Mise à jour no 3 : Déclaration de l’administratrice en chef de la santé publique au sujet de la levée de la quarantaine de certaines personnes associée au nouveau coronavirus 2019"
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/information-educative/militaires-fac/carriere/transition-vie-civile/transition-programmes-services.html","fr","Programmes et services offerts aux familles des militaires en transition","true","Le Programme pour les familles des vétérans; Programmes et services des Anciens Combattants Canada (ACC)","Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Information éducative","/fr/ombudsman-defense-nationale-forces/information-educative.html","Militaires des Forces armées canadiennes","/fr/ombudsman-defense-nationale-forces/information-educative/militaires-fac.html","2020-02-12T00:00:00Z","2020-03-31T02:54:18.993Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"Programmes et services offerts aux familles des militaires en transition"
"https://www.cbsa-asfc.gc.ca/travel-voyage/ifcrc-rpcrc-fra.html","fr","Voyageurs - Résidents qui reviennent au pays","true","Avis : Mise à jour sur la coronavirus (COVID-19) : le 20 mars 2020; Ayez en main les documents d'identité requis; Faire votre déclaration; Renvois aux services et inspections au secondaire; Paiement des droits et des taxes; Importation de boissons alcoolisées et de produits du tabac; Marchandises réglementées ou prohibées; Vous passez la frontière avec 10 000 $CAN ou plus?; Cadeaux; Protection de vos objets de valeur","Voyageurs","/travel-voyage/menu-fra.html","Conseils de voyage","/travel-voyage/kwte-qatf-fra.html",,,"2020-02-10T00:00:00Z","2020-03-31T02:59:47.454Z",,"Douanes; Importation; Exportation; Passage des frontières",,,"Bienvenue au portail de l'ASFC dédié aux voyages transfrontaliers. Vous y trouverez de l'information et des ressources importantes qui vous donneront un aperçu de ce à quoi vous pouvez vous attendre à votre arrivée à la frontière canadienne."
"https://www.canada.ca/fr/immigration-refugies-citoyennete/services/travailler-canada/permis/temporaire/prolongez-modifiez.html","fr","Prorogation ou modification des conditions de séjour de votre permis de travail: Au sujet du processus","true","En vedette; Au sujet du processus","Immigration et citoyenneté","/fr/services/immigration-citoyennete.html","Travailler au Canada","/fr/immigration-refugies-citoyennete/services/travailler-canada.html","Obtenir un permis de travail","/fr/immigration-refugies-citoyennete/services/travailler-canada/permis.html","2020-02-08T00:00:00Z","2020-03-31T02:53:01.776Z","Immigration, Réfugiés et Citoyenneté Canada",,"grand public","début d'un service","Demande, formulaires et frais; marche à suivre pour changer d’employeur, devenir un travailleur permanent ou entrer à nouveau au Canada"
"https://www.cfc.forces.gc.ca/Somnia/2020/02/07/somnia-fra.html","fr","SOMNIA - Pleins feux sur les nouvelles militaires","false",,,,,,,,"2020-02-08T00:00:00Z","2020-03-31T02:59:48.109Z",,"SOMNIA - Pleins feux sur les nouvelles militaires",,,"SOMNIA - Pleins feux sur les nouvelles militaires"
"https://www.canada.ca/fr/sante-publique/services/agents-pathogenes-voies-respiratoires-emergents/coronavirus/formulaire-declaration-cas-agents-pathogenes-respiratoires-emergents-infections-respiratoires-aigue-severes-iras.html","fr","Formulaire de déclaration des cas d'agents pathogènes respiratoires émergents et les infections respiratoires aiguë sévères (IRAS)","false",,"Agence de la santé publique du Canada","/fr/sante-publique.html","Agents pathogènes des voies respiratoires émergents","/fr/sante-publique/services/agents-pathogenes-voies-respiratoires-emergents.html",,,"2020-02-07T00:00:00Z","2020-03-31T06:38:10.153Z","Agence de la santé publique du Canada",,"grand public","début d'un service","Formulaire de déclaration des cas d'agents pathogènes respiratoires émergents et les infections respiratoires aiguë sévères (IRAS)"
"https://www.canada.ca/fr/sante-publique/services/rapports-publications/releve-maladies-transmissibles-canada-rmtc/numero-mensuel/2020-46/numero-2-3-6-fevrier-2020.html","fr","RMTC : Volume 46–2/3, le 6 février 2020 : Réseau de santé publique","false","Table des matières","Agence de la santé publique du Canada","/fr/sante-publique.html","Rapports et publications de l'Agence de la santé publique du Canada","/fr/sante-publique/services/rapports-publications.html","Relevé des maladies transmissibles au Canada (RMTC)","/fr/sante-publique/services/rapports-publications/releve-maladies-transmissibles-canada-rmtc.html","2020-02-06T00:00:00Z","2020-03-31T06:00:12.075Z","Agence de la santé publique du Canada",,,"page de navigation; recherche","Dans ce numéro : Santé publique et Centres de collaboration nationale; Sommaire du CCNI sur la protéine de liaison bivalente du facteur H du méningocoque de sérogroupe B (MenB fHBP); Prévention des infections et manquements aux mesures de contrôle."
"https://www.pc.gc.ca/fr/pn-np/qc/mauricie/securite-safety","fr","Sécurité des visiteurs - Parc national de la Mauricie","true","Sécurité des visiteurs","Parcs nationaux","/fr/pn-np","Parc national de la Mauricie","/fr/pn-np/qc/mauricie",,,"2020-02-06T00:00:00Z","2020-03-31T03:01:00.065Z",,"Parcs Canada",,,"Trouvez des informations et des liens utiles à propos de la sécurité des visiteurs au parc national de la Mauricie."
"https://www.pc.gc.ca/fr/lhn-nhs/sk/motherwell","fr","Lieu historique national  du Homestead-Motherwell","false",,"Lieux historiques nationaux","/fr/lhn-nhs",,,,,"2020-02-03T00:00:00Z","2020-03-31T06:46:49.259Z",,"Parcs Canada",,,"Participez aux travaux de la ferme et profitez des plaisirs du bon vieux temps au lieu historique national du Homestead Motherwell"
"https://www.canada.ca/fr/affaires-mondiales/nouvelles/2020/02/le-gouvernement-du-canada-est-pret-a-evacuer-des-canadiens-de-wuhan-en-chine.html","fr","Le gouvernement du Canada est prêt à évacuer des Canadiens de Wuhan, en Chine","false","Communiqué de presse; Citations; Produits connexes; Personnes-ressources","Affaires mondiales Canada","/fr/affaires-mondiales.html",,,,,"2020-02-02T00:00:00Z","2020-03-31T06:01:55.027Z","Affaires mondiales Canada","GV Gouvernement et vie politique; Affaires étrangères","grand public","communiqués de presse","Le ministre des Affaires étrangères, l’honorable François-Philippe Champagne, la ministre de la Santé, l’honorable Patty Hajdu, et le ministre de la Défense nationale, l’honorable Harjit S. Sajjan, ont annoncé aujourd'hui le plan du gouvernement du Canada visant à aider les Canadiens qui ont demandé de l'aide pour quitter Wuhan."
"https://www.canada.ca/fr/affaires-mondiales/nouvelles/2020/01/compte-rendu-le-ministre-des-affaires-etrangeres-sentretient-avec-son-homologue-chinois.html","fr","Compte rendu : Le ministre des Affaires étrangères s’entretient avec son homologue chinois","false","Communiqué de presse; Personnes-ressources","Affaires mondiales Canada","/fr/affaires-mondiales.html",,,,,"2020-01-31T00:00:00Z","2020-03-31T02:56:44.617Z","Affaires mondiales Canada","GV Gouvernement et vie politique; Affaires étrangères","grand public","communiqués de presse","Hier soir, le ministre des Affaires étrangères, François-Philippe Champagne, a eu un entretien téléphonique avec son homologue chinois, le conseiller d’État et ministre des Affaires étrangères Wang Yi."
"https://www.cbsa-asfc.gc.ca/travel-voyage/menu-fra.html","fr","Services et renseignements pour les voyageurs","true","Avis : Mise à jour sur la coronavirus (COVID-19) : le 20 mars 2020; Planifiez votre passage à la frontière; Conseils de voyage; À quoi s'attendre à la frontière; Gagnez du temps à la frontière; Rapporter des marchandises à la frontière",,,,,,,"2020-01-30T00:00:00Z","2020-03-31T02:59:46.410Z",,"Douanes; Importation; Exportation; Passage des frontières",,,"Voyageurs"
"https://www.cfc.forces.gc.ca/Somnia/2020/01/29/somnia-fra.html","fr","SOMNIA - Pleins feux sur les nouvelles militaires","false",,,,,,,,"2020-01-30T00:00:00Z","2020-03-31T02:59:47.896Z",,"SOMNIA - Pleins feux sur les nouvelles militaires",,,"SOMNIA - Pleins feux sur les nouvelles militaires"
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/information-educative/militaires-fac/carriere/gestionnaires-carrieres-militaires.html","fr","Gestionnaires de carrières militaires","true","Rôles et responsabilités","Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Information éducative","/fr/ombudsman-defense-nationale-forces/information-educative.html","Militaires des Forces armées canadiennes","/fr/ombudsman-defense-nationale-forces/information-educative/militaires-fac.html","2020-01-29T00:00:00Z","2020-03-31T02:55:47.856Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"Gestionnaires de carrières militaires"
"https://www.pc.gc.ca/fr/lhn-nhs/qc/ristigouche","fr","Lieu historique national de la Bataille-de-la-Ristigouche","false","Lieu historique national de la Bataille-de-la-Ristigouche","Lieux historiques nationaux","/fr/lhn-nhs",,,,,"2020-01-28T00:00:00Z","2020-03-31T03:00:38.804Z",,"Parcs Canada",,,"Obtenez l'information générale au sujet du lieu historique national de la Bataille-de-la-Ristigouche."
"https://www.canada.ca/fr/sante-publique/nouvelles/2020/01/ladministratrice-en-chef-de-la-sante-publique-et-le-sous-administrateur-en-chef-de-la-sante-publique-tiendront-un-point-de-presse-sur-un-nouveau-co0.html","fr","L'administratrice en chef de la santé publique et le sous-administrateur en chef de la santé publique tiendront un point de presse sur un nouveau coronavirus","false","Avis aux médias; Personnes-ressources","Agence de la santé publique du Canada","/fr/sante-publique.html",,,,,"2020-01-27T00:00:00Z","2020-03-31T02:52:27.147Z","Agence de la santé publique du Canada","HE Santé et sécurité; Maladie; Maladie respiratoire,Protection civile","médias","avis aux médias","La ministre de la Santé, l’administratrice en chef de la santé publique et l’administrateur adjoint de la santé publique du Canada tiendront une conférence de presse suite à l’annonce d’un premier cas présumé confirmé au Canada d’un nouveau coronavirus."
"https://www.canada.ca/fr/sante-publique/services/surveillance/detection-virus-voies-respiratoires-canada/2018-2019/detection-isolement-virus-voies-respiratoires-semaine-18-terminant-4-mai-2019.html","fr","Rapport de virus des voies respiratoires, semaine 18 :  se terminant le 4 mai 2019","false","On this page; Détection and isolement de virus des voies respiratoires; Nombre de tests de laboratoire positifs pour les autres virus respiratoires; Détection du virus grippal au Canada; Détection du virus respiratoire syncytial; Détection du virus parainfluenza; Détection du virus adénovirus; Détection du métapneumovirus humain; Détection du virus entérovirus/rhinovirus; Détection du virus coronavirus","Santé","/fr/services/sante.html","Maladies et affections","/fr/sante-publique/services/maladies.html","Grippe (influenza) : Symptômes et traitement","/fr/sante-publique/services/maladies/grippe-influenza.html","2020-01-22T00:00:00Z","2020-03-31T02:50:56.675Z","Agence de la santé publique du Canada",,,"ensembles de données","Données du programme de Surveillance et de détection de virus des voies respiratoires provenant des laboratoires canadiens sur le nombre de tests et de tests qui s'avèrent positifs pour l’influenza et autres virus respiratoires pour la semaine se terminant le 4 mai 2019."
"https://www.canada.ca/fr/sante-publique/services/surveillance/detection-virus-voies-respiratoires-canada/2020-2021/semaine-1-terminant-4-janvier-2020.html","fr","Rapport de virus des voies respiratoires, semaine 1 : se terminant le 4 janvier 2020","false","Sur cette page; Détection and isolement de virus des voies respiratoires; Nombre de tests de laboratoire positifs pour les autres virus respiratoires; Détection du virus grippal au Canada; Détection du virus respiratoire syncytial; Détection du virus parainfluenza; Détection du virus adénovirus; Détection du métapneumovirus humain; Détection du virus entérovirus/rhinovirus; Détection du virus coronavirus","Santé","/fr/services/sante.html","Maladies et affections","/fr/sante-publique/services/maladies.html","Grippe (influenza) : Symptômes et traitement","/fr/sante-publique/services/maladies/grippe-influenza.html","2020-01-16T00:00:00Z","2020-03-31T02:50:28.389Z","Agence de la santé publique du Canada","HE Santé et sécurité",,"ensembles de données","Données du programme de Surveillance et de détection de virus des voies respiratoires provenant des laboratoires canadiens sur le nombre de tests et de tests qui s'avèrent positifs pour l’influenza et autres virus respiratoires pour la semaine se terminant le 4 janvier 2020."
"https://www.canada.ca/fr/relations-couronne-autochtones-affaires-nord.html","fr","Relations Couronne-Autochtones et Affaires du Nord Canada","false","Suivez :; Services et renseignements; En demande; Contactez-nous; Autres renseignements pour les; Ce que nous faisons; Renseignements sur l’organisation; En vedette",,,,,,,"2020-01-15T00:00:00Z","2020-03-31T02:55:24.313Z","Relations Couronne-Autochtones et Affaires du Nord Canada",,,"page de navigation - profil institutionnel","Relations Couronne-Autochtones et Affaires du Nord Canada"
"http://www.rcaf-arc.forces.gc.ca/fr/17-escadre/nouvelles.page?doc=les-premiers-militaires-de-la-usaf-a-terminer-le-programme-sentinelle%2Fk583z9bl","fr","Article de nouvelles | Les premiers militaires de la USAF à terminer le programme Sentinelle","false","Défense nationale et Forces armées canadiennes – COVID-19; Autres nouvelles","Escadres et escadrons","/fr/escadres-escadrons.page","17e Escadre Winnipeg","/fr/17-escadre/index.page",,,"2020-01-13T00:00:00Z","2020-03-31T06:00:25.026Z",,"Forces armées",,,"Trois sergents de la United States Air Force sont récemment devenus les premiers militaires américains à terminer le programme Sentinelle des Forces armées canadiennes."
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/information-educative/employes-civils/classification-civile/foire-questions.html","fr","Foire aux questions - classification civile","true","Foire aux questions","Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Information éducative","/fr/ombudsman-defense-nationale-forces/information-educative.html","Employés civils","/fr/ombudsman-defense-nationale-forces/information-educative/employes-civils.html","2020-01-10T00:00:00Z","2020-03-31T06:42:49.498Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"Foire aux questions - classification civile"
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/information-educative/militaires-fac/carriere/evenements-vie-militaire-documents-importants.html","fr","Événements de la vie militaire – Documents importants","true",,"Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Information éducative","/fr/ombudsman-defense-nationale-forces/information-educative.html","Militaires des Forces armées canadiennes","/fr/ombudsman-defense-nationale-forces/information-educative/militaires-fac.html","2020-01-10T00:00:00Z","2020-03-31T06:38:39.678Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"Événements de la vie militaire – Documents importants"
"http://www.rcaf-arc.forces.gc.ca/fr/17-escadre/nouvelles.page?doc=le-milieu-de-l-aviation-fait-ses-adieux-a-fern-villeneuve%2Fk583ys35","fr","Article de nouvelles | Le milieu de l’aviation fait ses adieux à Fern Villeneuve","false","Défense nationale et Forces armées canadiennes – COVID-19; Autres nouvelles","Escadres et escadrons","/fr/escadres-escadrons.page","17e Escadre Winnipeg","/fr/17-escadre/index.page",,,"2020-01-10T00:00:00Z","2020-03-31T02:50:24.668Z",,"Forces armées",,,"The founder of the RCAF’s legendary “Golden Hawks” aerobatic team died December 25, 2019, at the age of 92."
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/information-educative/employes-civils/classification-civile.html","fr","Classification civile","true","Qu’est-ce que la classification?; Qui peut classifier un poste?; Quand modifie-t-on une classification?; Comment les postes sont-ils classifiés?                                                                 ; Renseignements additionnels :; Descriptions d’emploi normalisées; Examen cyclique des descriptions d’emploi; Pourquoi le bureau de l’Ombudsman a-t-il fait enquête sur l’examen cyclique des descriptions d’emploi?; Comment le bureau de l’Ombudsman peut-il être utile?; Responsabilités du gestionnaire; Recours des employés civils; Griefs de classification; Quelle est la participation du bureau de l’Ombudsman dans les griefs de classification?; Comment le bureau de l’Ombudsman peut-il être utile?; Comment traite-t-on les griefs de classification?","Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Information éducative","/fr/ombudsman-defense-nationale-forces/information-educative.html","Employés civils","/fr/ombudsman-defense-nationale-forces/information-educative/employes-civils.html","2020-01-10T00:00:00Z","2020-03-31T02:57:15.778Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"Classification civile"
"https://www.pc.gc.ca/fr/pn-np/sk/grasslands/visit","fr","Planifiez votre visite - Parc national des Prairies","true","Planifiez votre visite","Parcs nationaux","/fr/pn-np","Parc national des Prairies","/fr/pn-np/sk/grasslands",,,"2020-01-09T00:00:00Z","2020-03-31T06:47:04.676Z",,"Parcs Canada",,,"Planifiez votre visite au parc national des Prairies"
"https://www.canada.ca/fr/sante-publique/services/surveillance/detection-virus-voies-respiratoires-canada/2020-2021.html","fr","Détection de virus des voies respiratoires au Canada 2020 - 2021","false",,"Santé","/fr/services/sante.html","Maladies et affections","/fr/sante-publique/services/maladies.html","Grippe (influenza) : Symptômes et traitement","/fr/sante-publique/services/maladies/grippe-influenza.html","2020-01-09T00:00:00Z","2020-03-31T02:54:44.623Z","Agence de la santé publique du Canada","HE Santé et sécurité",,"ensembles de données",
"https://www.pc.gc.ca/fr/pn-np/nl/grosmorne/activ/experiences/randonnee-hiking/etat-sentiers-trail-conditions","fr","État des sentiers au parc national du Gros-Morne - Parc national du Gros-Morne","false","État des sentiers au parc national du Gros-Morne","Parcs nationaux","/fr/pn-np","Parc national du Gros-Morne","/fr/pn-np/nl/grosmorne","​Activités et expériences","/fr/pn-np/nl/grosmorne/activ","2020-01-03T00:00:00Z","2020-03-31T06:46:55.875Z",,"Parcs Canada",,,"Consulter l'état des sentiers au parc national du Gros-Morne"
"https://www.pc.gc.ca/fr/lhn-nhs/ns/louisbourg","fr","Lieu historique national de la Forteresse-de-Louisbourg","true",,"Lieux historiques nationaux","/fr/lhn-nhs",,,,,"2020-01-02T00:00:00Z","2020-03-31T06:46:42.635Z",,"Parcs Canada",,,"Vivez au rythme trépidant des habitants de Louisbourg au 18e siècle. Écoutez leurs histoires et goûtez à leurs mets, vivez une journée type des années 1740 dans la ville fortifiée française. Autour de vous, les soldats marchent au pas, les canons grondent, les enfants jouent et les femmes raccommodent les habits des hommes."
"https://www.pc.gc.ca/fr/pn-np/ns/cbreton","fr","​Parc national des Hautes-Terres-du-Cap-Breton","true",,"Parcs nationaux","/fr/pn-np",,,,,"2020-01-02T00:00:00Z","2020-03-31T06:46:57.043Z",,"Parcs Canada",,,"Un tiers de la célèbre Cabot Trail serpente dans le parc national des Hautes-Terres-du-Cap-Breton, réputé pour ses vues imprenables sur l’océan, ses profonds canyons, ses 26 sentiers de randonnée, ses terrains de camping spectaculaires et ses sublimes plages de sable. À vous d’en profiter!"
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/informations-notre-bureau/visites-venir-passees.html","fr","Visites à venir et passées aux bases et escadres","true",,"Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Informations sur le bureau de l'Ombudsman du MDN/FAC","/fr/ombudsman-defense-nationale-forces/informations-notre-bureau.html",,,"2020-01-02T00:00:00Z","2020-03-31T02:55:12.510Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"L’ombudsman et son personnel se déplacent régulièrement dans les bases et escadres des Forces armées canadiennes"
"http://www.rcaf-arc.forces.gc.ca/fr/17-escadre/nouvelles.page?doc=decembre-1944-une-histoire-de-noel-des-alouettes%2Fk4ie0k5y","fr","Article de nouvelles | Décembre 1944 : Une histoire de Noël des « Alouettes »","false","Défense nationale et Forces armées canadiennes – COVID-19; Autres nouvelles","Escadres et escadrons","/fr/escadres-escadrons.page","17e Escadre Winnipeg","/fr/17-escadre/index.page",,,"2019-12-23T00:00:00Z","2020-03-31T02:50:32.786Z",,"Forces armées",,,"La veille de Noël en 1944, le sergent de section Jean Cauchy et son équipage rentraient d’un raid au-dessus de l’Allemagne à bord d’un bombardier Halifax, mais ils éprouvaient des difficultés : un moteur était en panne, et il y avait dans leur soute une bombe qu’ils n’avaient pas réussi à larguer."
"http://www.rcaf-arc.forces.gc.ca/fr/17-escadre/nouvelles.page?doc=les-12-annees-de-service-du-colonel-honoraire-loreena-mckennitt-sont-reconnues%2Fk42zg1dn","fr","Article de nouvelles | Les 12 années de service du colonel honoraire Loreena McKennitt sont reconnues","false","Défense nationale et Forces armées canadiennes – COVID-19; Autres nouvelles","Escadres et escadrons","/fr/escadres-escadrons.page","17e Escadre Winnipeg","/fr/17-escadre/index.page",,,"2019-12-20T00:00:00Z","2020-03-31T02:53:38.825Z",,"Forces armées",,,"Le lieutenant-général Al Meinzinger, commandant de l’Aviation royale canadienne, et l’adjudant-chef Denis Gaudreault ont visité récemment les militaires déployés avec la Force opérationnelle aérienne du Canada en Roumanie, dans le cadre de l’opération Reassurance, à la base aérienne Mihail Kogӑlniceanu. Au cours de la visite, le lgén Meinzinger a présenté à la colonel honoraire Loreena McKennitt sa Décoration des Forces canadiennes."
"https://www.nserc-crsng.gc.ca/Students-Etudiants/index_fra.asp","fr","CRSNG - Étudiants et stagiaires","false","Nouvelles récentes",,,,,,,"2019-12-19T00:00:00Z","2020-03-31T06:46:38.394Z",,,,,"CRSNG - Étudiants et stagiaires"
"http://www.rcaf-arc.forces.gc.ca/fr/12-escadre/index.page","fr","12e Escadre Shearwater | Aviation royale canadienne","false","Histoire; Escadrons; Équipement; Liens connexes; Équipe de commandement; Nouvelles de l'escadre; Nos coordonnées","Escadres et escadrons","/fr/escadres-escadrons.page",,,,,"2019-12-18T00:00:00Z","2020-03-31T06:37:51.942Z",,"Forces armées",,,"La 12e Escadre est la base des hélicoptères maritimes et le centre de l’aviation navale du Canada. La 12e Escadre est la base d’attache de l’hélicoptère CH-148 Cyclone. Elle est responsable de procurer un soutien en matière d’hélicoptères maritimes à la Marine royale canadienne, en envoyant des détachements d’hélicoptères dans les opérations nationales et internationales."
"https://www.pc.gc.ca/fr/lhn-nhs/pe/greengables/visit/tarifs-fees","fr","Tarification - Site Patrimonial Green Gables","true","Tarification","Lieux historiques nationaux","/fr/lhn-nhs","Site Patrimonial Green Gables","/fr/lhn-nhs/pe/greengables","Planifiez votre visite","/fr/lhn-nhs/pe/greengables/visit","2019-12-10T00:00:00Z","2020-03-31T06:46:46.285Z",,"Parcs Canada",,,
"https://www.canada.ca/fr/sante-publique/services/biosecurite-biosurete-laboratoire/fiches-techniques-sante-securite-agents-pathogenes-evaluation-risques/coronavirus-syndrome-respiratoire-moyen-orient.html","fr","Fiche technique santé-sécurité : Agents pathogènes – Coronavirus du syndrome respiratoire du Moyen-Orient (CoV-SRMO)","false","Sur cette page; Renseignements supplementaires; Section I - Agent infectieux; Section II - Détermination du risque; Section III - Dissémination; Section IV - Stabilité et viabilité; Section V - Premiers soins et aspects médicaux; Section VI - Dangers pour le personnel de laboratoire; Section VII - Contrôle de l'exposition et protection personnelle; Section VIII - Manutention et entreposage; Section IX - Renseignements sur la réglementation et autres","Santé","/fr/services/sante.html","Sécurité et risque pour la santé","/fr/services/sante/securite-et-risque-pour-sante.html","Biosûreté et biosécurité","/fr/services/sante/biosecurite-et-biosurete.html","2019-12-06T00:00:00Z","2020-03-31T06:00:00.117Z","Agence de la santé publique du Canada",,,"éducation et sensibilisation","Le CoV-SRMO est le sixième coronavirus identifié qui a la capacité d’infecter les humains. Isolé pour la première fois en 2012, le virus a été reconnu comme le tout premier coronavirus humain de la souche C du genre bétacoronavirus."
"https://www.canada.ca/fr/ombudsman-defense-nationale-forces/contactez/outil-rendezvous-enligne.html","fr","Outil de prise de rendez-vous en ligne","true",,"Ombudsman du MDN et des FAC","/fr/ombudsman-defense-nationale-forces.html","Contactez le bureau de l'Ombudsman du MDN/FAC","/fr/ombudsman-defense-nationale-forces/contactez.html",,,"2019-11-29T00:00:00Z","2020-03-31T06:38:20.852Z","Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes",,,,"Les membres de la communauté de la défense au Canada peuvent maintenant visiter notre site web pour fixer un rendez-vous téléphonique."
